step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
695,CASH_IN,126320.97,C1343172212,151674.0,277994.97,C1282287623,1123523.46,997202.49,0,0
695,CASH_OUT,297335.09,C735709853,277994.97,0.0,C1966498412,571248.82,868583.91,0,0
695,PAYMENT,8349.59,C834336405,15599.0,7249.41,M961388619,0.0,0.0,0,0
695,PAYMENT,7080.83,C278418840,7068.0,0.0,M1810705396,0.0,0.0,0,0
695,PAYMENT,12954.17,C218461762,0.0,0.0,M1495191633,0.0,0.0,0,0
695,CASH_OUT,82119.87,C192440959,11580.0,0.0,C2111050932,0.0,82119.87,0,0
695,CASH_OUT,177839.69,C164119151,0.0,0.0,C148545359,28013648.37,28191488.06,0,0
695,PAYMENT,13053.78,C802783858,13201.0,147.22,M6964096,0.0,0.0,0,0
695,PAYMENT,2082.56,C1208613472,20571.0,18488.44,M51974708,0.0,0.0,0,0
695,PAYMENT,12382.57,C1613814327,196357.0,183974.43,M840229874,0.0,0.0,0,0
696,TRANSFER,343972.5,C265189494,343972.5,0.0,C902415658,0.0,0.0,1,0
696,CASH_OUT,343972.5,C318150552,343972.5,0.0,C1956659443,0.0,343972.5,1,0
696,TRANSFER,44044.79,C840857519,44044.79,0.0,C227745281,0.0,0.0,1,0
696,CASH_OUT,44044.79,C616299190,44044.79,0.0,C1906321498,0.0,44044.79,1,0
696,TRANSFER,803038.11,C1481259935,803038.11,0.0,C749805705,0.0,0.0,1,0
696,CASH_OUT,803038.11,C2124823897,803038.11,0.0,C1017913693,10502128.9,11305167.01,1,0
697,TRANSFER,106850.22,C1061461549,106850.22,0.0,C1278604437,0.0,0.0,1,0
697,CASH_OUT,106850.22,C1154596153,106850.22,0.0,C332712449,225081.54,331931.76,1,0
697,TRANSFER,620791.47,C1305407743,620791.47,0.0,C910082449,0.0,0.0,1,0
697,CASH_OUT,620791.47,C47005930,620791.47,0.0,C2048724307,1409463.69,2030255.17,1,0
697,TRANSFER,1272493.9,C425919336,1272493.9,0.0,C1954069781,0.0,0.0,1,0
697,CASH_OUT,1272493.9,C1343376648,1272493.9,0.0,C1882250121,2396715.75,3669209.65,1,0
697,TRANSFER,289177.34,C1784743677,289177.34,0.0,C1686059852,0.0,0.0,1,0
697,CASH_OUT,289177.34,C46387531,289177.34,0.0,C621851577,0.0,289177.34,1,0
697,TRANSFER,378623.9,C1584281400,378623.9,0.0,C62581304,0.0,0.0,1,0
697,CASH_OUT,378623.9,C1316763794,378623.9,0.0,C140649109,0.0,378623.9,1,0
697,TRANSFER,1226390.31,C2082930314,1226390.31,0.0,C1063512541,0.0,0.0,1,0
697,CASH_OUT,1226390.31,C1387290846,1226390.31,0.0,C2032479397,203175.25,1429565.56,1,0
698,TRANSFER,1242226.78,C2110278215,1242226.78,0.0,C749611151,0.0,0.0,1,0
698,CASH_OUT,1242226.78,C1381975492,1242226.78,0.0,C522493540,1079508.64,2321735.42,1,0
698,PAYMENT,4642.43,C432415659,3345.0,0.0,M1218516701,0.0,0.0,0,0
698,PAYMENT,18458.97,C2005202940,155474.0,137015.03,M1608383917,0.0,0.0,0,0
698,PAYMENT,12619.67,C2007910022,43776.0,31156.33,M939106640,0.0,0.0,0,0
698,TRANSFER,10000000.0,C1729268548,12184556.65,2184556.65,C1519453344,0.0,0.0,1,0
698,CASH_OUT,10000000.0,C1460810398,10000000.0,0.0,C725953073,697508.01,10697508.01,1,0
698,TRANSFER,2184556.65,C1385022604,2184556.65,0.0,C1641999884,0.0,0.0,1,0
698,CASH_OUT,2184556.65,C679742636,2184556.65,0.0,C1476073685,734500.25,2919056.89,1,0
698,TRANSFER,131842.85,C1539304019,131842.85,0.0,C1566175487,0.0,0.0,1,0
698,CASH_OUT,131842.85,C494904696,131842.85,0.0,C1742037913,3479.07,135321.92,1,0
698,CASH_OUT,78711.91,C560638975,11170.0,0.0,C728229757,6211670.43,6290382.34,0,0
698,TRANSFER,352992.26,C696463890,0.0,0.0,C1643362749,799753.69,1152745.95,0,0
698,TRANSFER,691192.78,C231389187,0.0,0.0,C1611191351,2067316.57,2758509.35,0,0
698,TRANSFER,1480532.99,C1837009063,0.0,0.0,C1774881901,2360355.76,3840888.75,0,0
698,TRANSFER,1053469.13,C432010148,0.0,0.0,C673294906,1413131.5,2466600.63,0,0
698,TRANSFER,1082562.4,C689717539,0.0,0.0,C658332814,3043152.56,4125714.96,0,0
698,TRANSFER,967400.38,C1901002403,0.0,0.0,C1353000431,2221211.92,3188612.29,0,0
698,TRANSFER,445260.46,C1751935901,0.0,0.0,C2025867268,879888.76,1325149.22,0,0
698,TRANSFER,982238.83,C245925863,0.0,0.0,C74497130,16291851.44,17274090.27,0,0
698,TRANSFER,184180.71,C1173801544,0.0,0.0,C569584264,188794.94,372975.66,0,0
698,TRANSFER,391526.42,C1137418163,0.0,0.0,C1073334602,3348552.87,3740079.29,0,0
698,TRANSFER,282280.07,C1215313108,0.0,0.0,C950393795,438539.2,720819.27,0,0
698,TRANSFER,73090.89,C44897666,0.0,0.0,C1331996365,3097696.28,3170787.17,0,0
698,TRANSFER,242696.37,C1912224533,0.0,0.0,C819255829,955163.67,1197860.04,0,0
698,TRANSFER,154776.28,C1850938526,0.0,0.0,C2000792833,4580606.74,4735383.02,0,0
698,TRANSFER,540361.58,C659315476,0.0,0.0,C671941439,740849.0,1281210.58,0,0
698,TRANSFER,491400.31,C1294420858,0.0,0.0,C519481926,1142045.41,1633445.73,0,0
698,TRANSFER,604852.23,C1831199576,0.0,0.0,C1219026471,1791529.41,2396381.64,0,0
698,TRANSFER,144862.66,C455404934,0.0,0.0,C1158793154,2772611.7,2917474.36,0,0
698,TRANSFER,69657.53,C1584759053,0.0,0.0,C1430828408,1602891.34,1672548.87,0,0
698,PAYMENT,5167.69,C704544034,50310.0,45142.31,M1795384422,0.0,0.0,0,0
698,PAYMENT,6632.57,C1467477085,20144.0,13511.43,M628646487,0.0,0.0,0,0
698,CASH_OUT,107945.23,C2142571703,13511.43,0.0,C245389073,400272.81,508218.04,0,0
698,CASH_OUT,333302.45,C258307955,0.0,0.0,C1753049934,975009.71,1308312.16,0,0
698,CASH_OUT,193435.62,C1729656774,0.0,0.0,C858928977,477506.65,670942.27,0,0
698,CASH_OUT,127743.55,C18144168,0.0,0.0,C749594931,792413.59,920157.14,0,0
698,CASH_OUT,114117.85,C1444130697,0.0,0.0,C597984250,127969.97,242087.82,0,0
698,CASH_OUT,243292.78,C1919522007,0.0,0.0,C1869338366,10337770.7,10581063.49,0,0
698,CASH_OUT,150252.67,C1458268955,0.0,0.0,C56728749,1395495.19,1545747.86,0,0
698,CASH_OUT,53103.19,C1896162293,0.0,0.0,C804179407,983980.96,1037084.15,0,0
698,CASH_OUT,29958.92,C983676347,0.0,0.0,C1729981641,4432323.92,4462282.85,0,0
698,CASH_OUT,262823.74,C80761108,0.0,0.0,C559261108,24531425.91,24794249.65,0,0
698,CASH_OUT,287373.46,C166609190,0.0,0.0,C1863906696,2795505.57,3082879.04,0,0
698,CASH_OUT,36477.64,C1361891685,0.0,0.0,C550877518,85903.72,122381.37,0,0
698,CASH_OUT,126087.27,C1712827030,0.0,0.0,C360006398,820597.7,946684.97,0,0
698,CASH_OUT,211637.35,C1615404977,0.0,0.0,C690794707,8181040.72,8392678.07,0,0
698,CASH_OUT,20412.55,C466982383,0.0,0.0,C1458420782,22363.88,42776.43,0,0
698,CASH_OUT,125370.98,C751163401,0.0,0.0,C2075398405,127693.12,253064.09,0,0
698,CASH_OUT,128979.72,C2011005981,0.0,0.0,C396550697,472479.32,601459.03,0,0
698,CASH_OUT,409899.22,C1606527424,0.0,0.0,C1081387708,410204.51,820103.73,0,0
698,PAYMENT,11061.07,C1754015034,20528.0,9466.93,M1787538866,0.0,0.0,0,0
698,CASH_OUT,135038.87,C1911366034,9466.93,0.0,C1888535021,709366.91,844405.78,0,0
698,TRANSFER,748726.81,C598739398,748726.81,0.0,C2062724919,0.0,0.0,1,0
698,CASH_OUT,748726.81,C714886527,748726.81,0.0,C522001237,36292626.28,37041353.09,1,0
698,TRANSFER,2479767.72,C500011939,2479767.72,0.0,C2100381776,0.0,0.0,1,0
698,CASH_OUT,2479767.72,C87347257,2479767.72,0.0,C2045743358,910534.24,3390301.96,1,0
698,TRANSFER,2360965.74,C652805984,2360965.74,0.0,C1997052415,0.0,0.0,1,0
698,CASH_OUT,2360965.74,C1859539319,2360965.74,0.0,C599318565,0.0,2360965.74,1,0
698,PAYMENT,10168.97,C527927173,61596.0,51427.03,M1021393226,0.0,0.0,0,0
698,PAYMENT,13936.21,C1390279601,51427.03,37490.83,M240928116,0.0,0.0,0,0
698,TRANSFER,50460.16,C758427797,210525.0,160064.84,C601985943,454418.81,504878.97,0,0
698,TRANSFER,9097679.75,C413853456,9097679.75,0.0,C949247454,0.0,0.0,1,0
698,CASH_OUT,9097679.75,C622303175,9097679.75,0.0,C1544056522,2958471.27,12056151.02,1,0
698,DEBIT,323.3,C1225527796,126.0,0.0,C1651215836,4095478.1,4095801.4,0,0
699,PAYMENT,568.72,C1865045738,33207.0,32638.28,M1289935403,0.0,0.0,0,0
699,PAYMENT,2740.83,C1399920238,45548.0,42807.17,M227426161,0.0,0.0,0,0
699,PAYMENT,541.8,C816756012,11040.0,10498.2,M1791427216,0.0,0.0,0,0
699,TRANSFER,181545.14,C828287936,181545.14,0.0,C1135968742,0.0,0.0,1,0
699,CASH_OUT,181545.14,C1305964333,181545.14,0.0,C1072558316,2357597.32,2539142.46,1,0
699,TRANSFER,84480.05,C144024686,84480.05,0.0,C241184394,0.0,0.0,1,0
699,CASH_OUT,84480.05,C1511318638,84480.05,0.0,C540530453,4455890.61,4540370.65,1,0
699,TRANSFER,148714.54,C516969543,148714.54,0.0,C2034859520,0.0,0.0,1,0
699,CASH_OUT,148714.54,C1745419959,148714.54,0.0,C1737815990,0.0,148714.54,1,0
699,PAYMENT,1602.71,C1302040844,41742.0,40139.29,M819018565,0.0,0.0,0,0
699,PAYMENT,6500.96,C742335348,40139.29,33638.33,M65899778,0.0,0.0,0,0
699,TRANSFER,257643.59,C309297026,257643.59,0.0,C2081259491,0.0,0.0,1,0
699,CASH_OUT,257643.59,C735929753,257643.59,0.0,C48659119,0.0,257643.59,1,0
699,PAYMENT,2263.69,C2125256469,10810.0,8546.31,M298242143,0.0,0.0,0,0
699,CASH_OUT,50222.71,C2017209994,8546.31,0.0,C1703793994,107228.82,157451.54,0,0
699,PAYMENT,3580.96,C948796857,46508.0,42927.04,M536940994,0.0,0.0,0,0
699,PAYMENT,20477.07,C123890101,42927.04,22449.97,M515067821,0.0,0.0,0,0
699,PAYMENT,442.53,C1300273527,59.0,0.0,M1705451012,0.0,0.0,0,0
699,DEBIT,1283.3,C1897721028,6775.0,5491.7,C909521757,2234632.21,2235915.51,0,0
699,CASH_OUT,91910.17,C1968573293,5491.7,0.0,C1175772635,140620.49,232530.66,0,0
699,CASH_OUT,165316.45,C1012170641,0.0,0.0,C104789705,3611074.64,3776391.09,0,0
699,CASH_OUT,242895.76,C1641939233,0.0,0.0,C86170378,495302.03,738197.79,0,0
699,CASH_OUT,68294.2,C1999813394,0.0,0.0,C844456949,445677.21,513971.41,0,0
699,CASH_OUT,101126.62,C846908410,0.0,0.0,C149536126,470825.02,571951.64,0,0
699,CASH_OUT,64448.47,C768443091,0.0,0.0,C477622584,4085511.07,4149959.54,0,0
699,CASH_OUT,64573.62,C1015761218,0.0,0.0,C1471545751,265437.18,330010.8,0,0
699,CASH_OUT,223734.66,C1577291754,0.0,0.0,C875581231,234475.67,458210.33,0,0
699,CASH_OUT,214607.78,C977451723,0.0,0.0,C1734283234,11663168.54,11877776.32,0,0
699,TRANSFER,129541.15,C2069396554,20829.0,0.0,C804640291,0.0,129541.15,0,0
699,TRANSFER,193810.34,C503315258,0.0,0.0,C1503563529,3459649.4,3653459.73,0,0
699,TRANSFER,379443.68,C1606503344,0.0,0.0,C1109514168,534776.42,914220.1,0,0
699,TRANSFER,308357.91,C1887053409,0.0,0.0,C200155693,1133408.62,1441766.53,0,0
699,TRANSFER,108797.28,C1224257032,0.0,0.0,C314710813,349661.68,458458.96,0,0
699,TRANSFER,1060258.62,C717011462,0.0,0.0,C598828771,8484340.2,9544598.82,0,0
699,TRANSFER,1089273.14,C2146826282,0.0,0.0,C181520854,2651907.27,3741180.41,0,0
699,TRANSFER,66517.32,C1587384475,0.0,0.0,C403956241,102737.93,169255.25,0,0
699,TRANSFER,191016.86,C1394146734,0.0,0.0,C2101791705,1178472.83,1369489.69,0,0
699,TRANSFER,1493437.59,C473633089,0.0,0.0,C1012236862,2180749.51,3674187.1,0,0
699,TRANSFER,808134.52,C1289719364,0.0,0.0,C901371341,2044669.92,2852804.45,0,0
699,TRANSFER,37754.83,C2121582092,0.0,0.0,C173072070,8601039.03,8638793.86,0,0
699,TRANSFER,53415.53,C1779806689,0.0,0.0,C616946479,376183.87,429599.41,0,0
699,TRANSFER,716298.41,C778044667,0.0,0.0,C1136379970,7578526.2,8294824.61,0,0
699,TRANSFER,549094.49,C519897821,0.0,0.0,C1595954485,628327.62,1177422.11,0,0
699,TRANSFER,125500.53,C1180820392,0.0,0.0,C733485865,174727.81,300228.35,0,0
699,TRANSFER,215013.3,C29153340,215013.3,0.0,C1227830084,0.0,0.0,1,0
699,CASH_OUT,215013.3,C802509612,215013.3,0.0,C1827355513,17301734.96,17516748.26,1,0
699,PAYMENT,302.09,C1506297825,3691.0,3388.91,M276665299,0.0,0.0,0,0
699,TRANSFER,62372.43,C2003289304,62372.43,0.0,C7749792,0.0,0.0,1,0
699,CASH_OUT,62372.43,C1915659563,62372.43,0.0,C421781202,1195387.47,1257759.9,1,0
699,PAYMENT,573.88,C1774322624,561.0,0.0,M358479392,0.0,0.0,0,0
699,TRANSFER,162326.52,C1557504343,162326.52,0.0,C404511346,0.0,0.0,1,0
699,CASH_OUT,162326.52,C1532317723,162326.52,0.0,C446134087,0.0,162326.52,1,0
699,TRANSFER,2763398.31,C577803442,2763398.31,0.0,C619602282,0.0,0.0,1,0
699,CASH_OUT,2763398.31,C1491503658,2763398.31,0.0,C454424230,339515.35,3102913.66,1,0
699,DEBIT,578.21,C700991352,10575.0,9996.79,C1275804655,127072.23,127650.44,0,0
700,TRANSFER,346103.09,C1280889353,346103.09,0.0,C1483476946,0.0,0.0,1,0
700,CASH_OUT,346103.09,C1642338581,346103.09,0.0,C2040491589,577831.92,923935.01,1,0
700,TRANSFER,635409.32,C818444263,635409.32,0.0,C2044514813,0.0,0.0,1,0
700,CASH_OUT,635409.32,C1495290660,635409.32,0.0,C1551587601,1500157.41,2135566.73,1,0
700,TRANSFER,113447.92,C1407322771,113447.92,0.0,C1980457812,0.0,0.0,1,0
700,CASH_OUT,113447.92,C311401803,113447.92,0.0,C1675116144,4125541.75,4238989.66,1,0
701,TRANSFER,74581.07,C841535427,74581.07,0.0,C1628153778,0.0,0.0,1,0
701,CASH_OUT,74581.07,C609725895,74581.07,0.0,C450042361,337536.17,412117.24,1,0
701,TRANSFER,644314.67,C1396855009,644314.67,0.0,C387448117,0.0,0.0,1,0
701,CASH_OUT,644314.67,C1472339088,644314.67,0.0,C1506042377,0.0,644314.67,1,0
701,TRANSFER,8537861.24,C601921404,8537861.24,0.0,C1092111599,0.0,0.0,1,0
701,CASH_OUT,8537861.24,C985677650,8537861.24,0.0,C1454524635,0.0,8537861.24,1,0
701,TRANSFER,91882.6,C2076485043,91882.6,0.0,C696774092,0.0,0.0,1,0
701,CASH_OUT,91882.6,C1017446599,91882.6,0.0,C1901879882,144354.61,236237.2,1,0
701,TRANSFER,306691.05,C1064966733,306691.05,0.0,C467221336,0.0,0.0,1,0
701,CASH_OUT,306691.05,C1742581388,306691.05,0.0,C1623138506,0.0,306691.05,1,0
701,TRANSFER,496420.67,C1524224259,496420.67,0.0,C1792600425,0.0,0.0,1,0
701,CASH_OUT,496420.67,C1977168836,496420.67,0.0,C1041919109,16031.49,512452.16,1,0
701,TRANSFER,79581.24,C438236992,79581.24,0.0,C1490705350,0.0,0.0,1,0
701,CASH_OUT,79581.24,C272466753,79581.24,0.0,C547672572,143993.58,223574.82,1,0
701,TRANSFER,1947831.96,C83368332,1947831.96,0.0,C195897320,0.0,0.0,1,0
701,CASH_OUT,1947831.96,C948133316,1947831.96,0.0,C1195105937,0.0,1947831.96,1,0
701,TRANSFER,731113.99,C1430919523,731113.99,0.0,C437800178,0.0,0.0,1,0
701,CASH_OUT,731113.99,C697413376,731113.99,0.0,C1918590482,6041587.18,6772701.17,1,0
702,TRANSFER,573266.42,C1106640250,573266.42,0.0,C1843521479,0.0,0.0,1,0
702,CASH_OUT,573266.42,C1802792293,573266.42,0.0,C203516640,0.0,573266.42,1,0
702,TRANSFER,10000000.0,C485022724,33171085.59,23171085.59,C1852255407,0.0,0.0,1,0
702,CASH_OUT,10000000.0,C1666917384,10000000.0,0.0,C779798347,3485891.28,13485891.28,1,0
702,TRANSFER,10000000.0,C229313332,23171085.59,13171085.59,C766725973,0.0,0.0,1,0
702,CASH_OUT,10000000.0,C1174163617,10000000.0,0.0,C1917566425,0.0,10000000.0,1,0
702,TRANSFER,10000000.0,C523152614,13171085.59,3171085.59,C1115935121,0.0,0.0,1,0
702,CASH_OUT,10000000.0,C628072559,10000000.0,0.0,C1677685761,0.0,10000000.0,1,0
702,TRANSFER,3171085.59,C1892216157,3171085.59,3171085.59,C1308068787,0.0,0.0,1,1
702,CASH_OUT,0.0,C1461113533,0.0,0.0,C1382150537,107777.02,107777.02,1,0
702,TRANSFER,308778.37,C1035275557,308778.37,0.0,C962802793,0.0,0.0,1,0
702,CASH_OUT,308778.37,C1694608932,308778.37,0.0,C1283529992,6723500.14,7032278.51,1,0
702,TRANSFER,240746.27,C1377043932,240746.27,0.0,C868639312,0.0,0.0,1,0
702,CASH_OUT,240746.27,C863413785,240746.27,0.0,C1064040919,1399139.68,1639885.95,1,0
703,TRANSFER,512922.65,C650074487,512922.65,0.0,C255214104,0.0,0.0,1,0
703,CASH_OUT,512922.65,C1319609098,512922.65,0.0,C1745340789,217101.75,730024.39,1,0
703,TRANSFER,337287.72,C1022326247,337287.72,0.0,C426683536,0.0,0.0,1,0
703,CASH_OUT,337287.72,C976181773,337287.72,0.0,C497482843,32681.26,369968.98,1,0
703,TRANSFER,6498297.7,C1720178910,6498297.7,0.0,C322380690,0.0,0.0,1,0
703,CASH_OUT,6498297.7,C357275895,6498297.7,0.0,C185710964,103810.91,6602108.61,1,0
703,TRANSFER,13024.95,C641545226,13024.95,0.0,C1380751348,0.0,0.0,1,0
703,CASH_OUT,13024.95,C1503196403,13024.95,0.0,C448117484,0.0,13024.95,1,0
704,TRANSFER,8813323.11,C1044721452,8813323.11,0.0,C61841056,0.0,0.0,1,0
704,CASH_OUT,8813323.11,C748275134,8813323.11,0.0,C118248248,0.0,8813323.11,1,0
704,TRANSFER,1722892.9,C538400340,1722892.9,0.0,C1674262851,0.0,0.0,1,0
704,CASH_OUT,1722892.9,C664688196,1722892.9,0.0,C14014864,91562.28,1814455.18,1,0
704,TRANSFER,339152.24,C354542931,339152.24,0.0,C144148136,0.0,0.0,1,0
704,CASH_OUT,339152.24,C1701872761,339152.24,0.0,C1343819307,0.0,339152.24,1,0
704,TRANSFER,1820864.64,C2135939957,1820864.64,0.0,C2116903748,0.0,0.0,1,0
704,CASH_OUT,1820864.64,C708222638,1820864.64,0.0,C106425191,1116665.47,2937530.11,1,0
704,TRANSFER,672812.53,C816315846,672812.53,0.0,C1817291086,0.0,0.0,1,0
704,CASH_OUT,672812.53,C1360389351,672812.53,0.0,C1009791419,0.0,672812.53,1,0
704,TRANSFER,158788.32,C1342183875,158788.32,0.0,C86858954,0.0,0.0,1,0
704,CASH_OUT,158788.32,C1323122307,158788.32,0.0,C171435126,4995950.14,5154738.46,1,0
704,TRANSFER,1593189.25,C1100723027,1593189.25,0.0,C37939872,0.0,0.0,1,0
704,CASH_OUT,1593189.25,C1071076699,1593189.25,0.0,C1913721465,30324.58,1623513.83,1,0
704,TRANSFER,391855.44,C1867095395,391855.44,0.0,C520753561,0.0,0.0,1,0
704,CASH_OUT,391855.44,C1221041967,391855.44,0.0,C2055287072,236228.52,628083.96,1,0
705,CASH_IN,21262.07,C1415228495,630.0,21892.07,C2066314246,177215.25,155953.18,0,0
705,CASH_OUT,43261.26,C1369593362,82146.0,38884.74,C452438968,4450423.73,4493684.99,0,0
705,CASH_OUT,56658.76,C1914923968,8637.0,0.0,C779484929,0.0,56658.76,0,0
705,PAYMENT,4823.3,C115977292,10127.0,5303.7,M122699786,0.0,0.0,0,0
705,PAYMENT,5473.15,C1149338676,5303.7,0.0,M756390415,0.0,0.0,0,0
705,CASH_OUT,294414.11,C1725286445,6024.0,0.0,C1957902809,0.0,294414.11,0,0
705,PAYMENT,1415.58,C1669371117,41317.0,39901.42,M728239245,0.0,0.0,0,0
705,TRANSFER,315116.53,C715931149,262614.0,0.0,C884847493,1015787.97,1330904.5,0,0
705,PAYMENT,4245.29,C1651515349,0.0,0.0,M95475850,0.0,0.0,0,0
705,PAYMENT,4819.38,C1851240661,2650.0,0.0,M633382724,0.0,0.0,0,0
705,CASH_IN,55150.48,C1194105502,1851.0,57001.48,C682583436,1188845.02,1133694.54,0,0
705,CASH_OUT,110309.16,C1155231353,151035.0,40725.84,C414600554,1735464.69,1845773.85,0,0
705,CASH_IN,45254.59,C391757615,20982.0,66236.59,C107009047,0.0,0.0,0,0
705,PAYMENT,723.68,C931385351,10107.0,9383.32,M341332995,0.0,0.0,0,0
705,PAYMENT,9838.45,C200230999,11976.0,2137.55,M1360346818,0.0,0.0,0,0
705,CASH_IN,217607.81,C2025836303,11237.0,228844.81,C439088350,345371.59,127763.77,0,0
705,PAYMENT,7722.51,C772895831,21093.0,13370.49,M1598893106,0.0,0.0,0,0
705,PAYMENT,5673.65,C668400183,13370.49,7696.83,M563584629,0.0,0.0,0,0
705,CASH_IN,70446.68,C75621852,49983.0,120429.68,C1238087722,385739.25,315292.57,0,0
705,CASH_OUT,257966.34,C840656322,11246.0,0.0,C809660040,0.0,257966.34,0,0
705,TRANSFER,65140.71,C571221748,0.0,0.0,C1060825047,104131.88,169272.6,0,0
705,CASH_IN,133642.33,C1073049846,11307.0,144949.33,C425145870,191630.76,57988.43,0,0
705,PAYMENT,14901.69,C886164945,51895.0,36993.31,M1561168892,0.0,0.0,0,0
705,TRANSFER,490803.66,C510995759,11115.0,0.0,C1805281646,2628951.9,3119755.56,0,0
705,TRANSFER,1128557.28,C169053399,10155.0,0.0,C1051815514,118416.83,1246974.11,0,0
705,PAYMENT,17564.59,C806774529,51569.0,34004.41,M32856212,0.0,0.0,0,0
705,CASH_OUT,93922.81,C920519120,21346.0,0.0,C33203004,0.0,93922.81,0,0
705,CASH_OUT,83698.14,C549279464,0.0,0.0,C739042260,992989.88,1076688.03,0,0
705,CASH_IN,54739.06,C588252049,101776.0,156515.06,C220342644,0.0,0.0,0,0
705,PAYMENT,22939.4,C134925983,8456.0,0.0,M1318887119,0.0,0.0,0,0
705,PAYMENT,5340.69,C81562594,0.0,0.0,M661851235,0.0,0.0,0,0
705,CASH_OUT,57251.49,C2035503140,421473.0,364221.51,C333128853,8539.44,65790.93,0,0
705,PAYMENT,10096.91,C1402192679,49462.0,39365.09,M871420204,0.0,0.0,0,0
705,CASH_OUT,232725.37,C215991077,10219.0,0.0,C1968455221,935720.77,1168446.15,0,0
705,PAYMENT,13090.0,C1869508842,0.0,0.0,M573119707,0.0,0.0,0,0
705,CASH_OUT,120389.07,C392548355,540879.0,420489.93,C2110166058,3024843.19,3145232.26,0,0
705,PAYMENT,11245.1,C1708261153,822.0,0.0,M2040805969,0.0,0.0,0,0
705,DEBIT,9745.31,C318844538,60415.0,50669.69,C1837471247,5569807.11,5579552.42,0,0
705,TRANSFER,737547.9,C719131089,391266.0,0.0,C1624455220,5728130.06,6465677.96,0,0
705,PAYMENT,5847.46,C1075829596,0.0,0.0,M414259132,0.0,0.0,0,0
705,PAYMENT,15107.6,C39421998,0.0,0.0,M1078477357,0.0,0.0,0,0
705,CASH_OUT,561048.54,C2117317699,22466.0,0.0,C1953138447,916885.32,1477933.86,0,0
705,CASH_IN,200866.76,C1848594638,50440.0,251306.76,C1134800972,2227640.39,2026773.64,0,0
705,PAYMENT,5708.06,C553233885,251306.76,245598.69,M581098181,0.0,0.0,0,0
705,PAYMENT,19045.94,C1095820158,245598.69,226552.75,M1433232058,0.0,0.0,0,0
705,CASH_OUT,84135.83,C941075087,28753.0,0.0,C1738583088,0.0,84135.83,0,0
705,PAYMENT,3707.78,C207039418,60536.0,56828.22,M1255830109,0.0,0.0,0,0
705,TRANSFER,105269.81,C1948033294,105269.81,0.0,C19292778,0.0,0.0,1,0
705,CASH_OUT,105269.81,C1910128336,105269.81,0.0,C1345723287,1131176.09,1236445.9,1,0
705,CASH_IN,390197.41,C1147523498,20438.0,410635.41,C1230534857,0.0,0.0,0,0
705,PAYMENT,15190.38,C1563692001,33047.0,17856.62,M1286718872,0.0,0.0,0,0
705,CASH_OUT,12930.88,C1824345696,129.0,0.0,C2037869542,0.0,12930.88,0,0
705,CASH_IN,285781.27,C104807132,59766.0,345547.27,C697900858,0.0,0.0,0,0
705,PAYMENT,10744.18,C2074690297,345547.27,334803.08,M964089105,0.0,0.0,0,0
705,CASH_IN,165617.58,C1069437457,107390.0,273007.58,C1051801986,0.0,0.0,0,0
705,PAYMENT,2577.99,C1076389600,49808.0,47230.01,M1906793110,0.0,0.0,0,0
705,CASH_OUT,388055.22,C2130106350,47230.01,0.0,C1940064519,744883.06,1132938.28,0,0
705,CASH_IN,63403.63,C857029883,241692.0,305095.63,C1226745025,0.0,0.0,0,0
705,CASH_OUT,113019.4,C805913375,305095.63,192076.23,C1677266333,171912.79,284932.19,0,0
705,CASH_OUT,302381.07,C2066865250,192076.23,0.0,C1046720284,1321444.15,1623825.22,0,0
705,PAYMENT,1834.02,C858799437,22096.0,20261.98,M693644596,0.0,0.0,0,0
705,PAYMENT,905.74,C1395888827,20261.98,19356.24,M638883443,0.0,0.0,0,0
705,PAYMENT,23851.96,C343678377,19566.0,0.0,M2082845599,0.0,0.0,0,0
705,TRANSFER,302156.58,C869023978,0.0,0.0,C1760264878,7915034.16,8217190.74,0,0
705,CASH_OUT,100033.08,C837418990,40829.0,0.0,C1810354823,440812.0,540845.07,0,0
705,TRANSFER,330338.8,C1158429999,41262.0,0.0,C120650839,0.0,330338.8,0,0
705,CASH_OUT,28445.71,C342148954,125607.0,97161.29,C1507379966,433392.49,461838.2,0,0
705,PAYMENT,12045.5,C1165889068,31674.0,19628.5,M991338466,0.0,0.0,0,0
705,CASH_OUT,36126.0,C534198506,817.0,0.0,C90193269,420517.85,456643.84,0,0
705,PAYMENT,20702.5,C758870621,0.0,0.0,M411109048,0.0,0.0,0,0
705,TRANSFER,3259143.46,C401040325,150951.0,0.0,C1013369800,28697952.43,31957095.89,0,0
705,CASH_IN,296035.81,C827394491,28419.0,324454.81,C177391062,867082.49,571046.68,0,0
705,CASH_OUT,286935.97,C1200503894,142944.0,0.0,C66071242,5698.43,292634.4,0,0
705,CASH_IN,68582.6,C1462388441,15356.0,83938.6,C1170043557,46573.42,0.0,0,0
705,CASH_OUT,124615.78,C2071985842,4033.0,0.0,C391995504,55830.35,180446.14,0,0
705,PAYMENT,16849.41,C1121594551,5437.0,0.0,M1954595894,0.0,0.0,0,0
705,CASH_OUT,230087.29,C1905875185,20130.0,0.0,C1500150151,359251.28,589338.57,0,0
705,PAYMENT,4161.88,C1964487198,0.0,0.0,M1715181471,0.0,0.0,0,0
